scen,noise,method,tc,m,w,tc_true,m_true,w_true,fit_mse
145,white,P-LNN-100K-BOTH,1.0954525470733643,0.46321749687194824,8.120573043823242,1.0838923374847438,0.39611188696231625,7.741221283874278,0.0022690936483926822
146,white,P-LNN-100K-BOTH,1.1240137815475464,0.7597145438194275,8.301919937133789,1.1773507564998071,0.7671589526154657,8.581971022145447,0.018532729767995224
147,white,P-LNN-100K-BOTH,1.1014584302902222,0.5973638892173767,10.310422897338867,1.0932353027467092,0.5646953218093765,10.165873451590036,0.0005909537837775535
148,white,P-LNN-100K-BOTH,1.0706579685211182,0.18902587890625,7.941455841064453,1.0091731331029232,0.28251183868018104,7.914652027762365,0.019661175740164294
149,white,P-LNN-100K-BOTH,1.0967885255813599,0.43930479884147644,6.834324836730957,1.1529417244823505,0.4989181454131211,7.882519241126316,0.012842534637400748
150,white,P-LNN-100K-BOTH,1.1474803686141968,0.2206740379333496,12.635168075561523,1.171510261341165,0.14545486406599972,12.402205656994258,0.01995172570211277
151,white,P-LNN-100K-BOTH,1.2315301895141602,0.3041003346443176,6.457716941833496,1.1759764178336563,0.16238577973705787,6.218479902426321,0.0030209508424491245
152,white,P-LNN-100K-BOTH,1.0519697666168213,0.4292786419391632,9.744688987731934,1.08336427097904,0.4812062947536343,9.404161352830926,0.009633530001228803
153,white,P-LNN-100K-BOTH,1.086945652961731,0.5664236545562744,11.535134315490723,1.0588271120886306,0.5709879227079877,11.181414647336169,0.0022879996380048987
154,white,P-LNN-100K-BOTH,1.127892017364502,0.7667617797851562,7.716610908508301,1.1936296807569635,0.882780371237667,8.293329920932383,0.012216519689793651
155,white,P-LNN-100K-BOTH,1.032828450202942,0.04440176486968994,12.27302074432373,1.075701706552132,0.11728550327242751,12.451475769087786,0.024637263682329106
156,white,P-LNN-100K-BOTH,1.0898427963256836,0.4855547547340393,9.106575965881348,1.1111963763084913,0.35119014176317565,9.053942427982284,0.004700430815503497
157,white,P-LNN-100K-BOTH,1.179153323173523,0.19605648517608643,11.705549240112305,1.1952731224052369,0.28737805979101516,11.981284646457278,0.0043099974079428985
158,white,P-LNN-100K-BOTH,1.1820515394210815,0.30996420979499817,12.380924224853516,1.16970264682961,0.3952139588704874,12.47437589945093,0.005906590317343001
159,white,P-LNN-100K-BOTH,1.2122362852096558,0.2203122228384018,11.189080238342285,1.1775727909784,0.21303049757216438,10.91037974465175,0.012663159141574634
160,white,P-LNN-100K-BOTH,1.1199547052383423,0.2503231167793274,11.502342224121094,1.1832036108136217,0.1951792123977148,12.732113855212098,0.013749568775801831
161,white,P-LNN-100K-BOTH,1.166904091835022,0.3227691948413849,10.222136497497559,1.1415772778466067,0.28491336624386543,9.531521042969057,0.016823570430285782
162,white,P-LNN-100K-BOTH,1.0862879753112793,0.2823798954486847,11.414300918579102,1.0651051078412923,0.22566244868428242,11.692100954308856,0.0031368831859658235
163,white,P-LNN-100K-BOTH,1.0675175189971924,0.5786753296852112,8.982986450195312,1.0375767360556825,0.5829049371175964,8.4292147222018,0.005305385447891226
164,white,P-LNN-100K-BOTH,1.1045005321502686,0.5690947771072388,7.500925540924072,1.1485692440771955,0.46010711259891346,7.6500032883817255,0.0026436766195117914
165,white,P-LNN-100K-BOTH,1.1032098531723022,0.7704137563705444,6.328639984130859,1.1141548067849234,0.8329214742322947,7.467083242633415,0.006998936109649151
166,white,P-LNN-100K-BOTH,1.0981255769729614,0.76361083984375,9.234274864196777,1.016684517476826,0.8066620169220733,8.40401202370705,0.0015118533766129343
167,white,P-LNN-100K-BOTH,1.1681848764419556,0.7660542726516724,8.431435585021973,1.1723567618776807,0.7020522909724595,8.83378208248038,0.00726341356548691
168,white,P-LNN-100K-BOTH,1.0319952964782715,0.5965940952301025,12.51781177520752,1.0183528982762287,0.6962762950699215,12.592866157311196,0.006309496052730504
169,white,P-LNN-100K-BOTH,1.0830005407333374,0.47910770773887634,8.550259590148926,1.168275705331998,0.4639359286448713,9.511392107520244,0.007805138794208883
170,white,P-LNN-100K-BOTH,1.1013530492782593,0.5808236598968506,11.206341743469238,1.1592895507967216,0.5478374238928009,11.986889755099579,0.0071898229993822204
171,white,P-LNN-100K-BOTH,1.133202075958252,0.6757786273956299,10.612277030944824,1.195015311593086,0.5821622652201589,11.393425087168644,0.0011525229872715304
172,white,P-LNN-100K-BOTH,1.1507480144500732,0.6687557697296143,8.731175422668457,1.0549507788747403,0.8464173340430742,7.570911655016531,0.01639206637390474
173,white,P-LNN-100K-BOTH,1.0199984312057495,0.38858795166015625,9.397591590881348,1.0052591678189629,0.3066192053922009,9.481168605550799,0.002644659566901974
174,white,P-LNN-100K-BOTH,1.0799967050552368,0.707229733467102,10.636514663696289,1.1030041026147865,0.5791625374377415,10.772817055758555,0.002763278579970543
175,white,P-LNN-100K-BOTH,1.142553687095642,0.7728389501571655,6.261266708374023,1.1859313665815643,0.8667208327205048,7.384388121607186,0.018011944801062767
176,white,P-LNN-100K-BOTH,1.175111174583435,0.6126848459243774,9.093698501586914,1.1886006731652545,0.644093831591568,9.43281874222249,0.0005210012789769013
177,white,P-LNN-100K-BOTH,1.0673779249191284,0.623671293258667,7.367883682250977,1.0705054729316443,0.5854876894164117,7.198419569676288,0.0027618843995409616
178,white,P-LNN-100K-BOTH,1.0461317300796509,0.3987303078174591,11.512306213378906,1.0780336161303126,0.32505756925737694,11.72096360442223,0.001685500258892588
179,white,P-LNN-100K-BOTH,1.1216727495193481,0.4943590760231018,8.772659301757812,1.191580478249803,0.439713656950253,9.251817655978744,0.0011032801156494402
180,white,P-LNN-100K-BOTH,1.1500976085662842,0.5895344018936157,7.758600234985352,1.1631671361927203,0.506524915512414,7.78581083859435,0.01007101676368516
181,white,P-LNN-100K-BOTH,1.2647912502288818,0.2995219826698303,5.949371337890625,1.1869889495561692,0.1934669591885336,6.2554845454676045,0.030144827061091856
182,white,P-LNN-100K-BOTH,1.146411657333374,0.3348657190799713,10.176701545715332,1.1610696409921704,0.3537047713712287,10.116408886148182,0.0013423324629419444
183,white,P-LNN-100K-BOTH,1.0520496368408203,0.5153167247772217,11.750669479370117,1.1016205085063633,0.48426070561373225,12.391423560712967,0.012149345475526565
184,white,P-LNN-100K-BOTH,1.0641993284225464,0.5209807753562927,11.373286247253418,1.0275238040686259,0.623882055601823,11.678581280791253,0.016901900222894457
185,white,P-LNN-100K-BOTH,1.1009019613265991,0.8935297727584839,11.665231704711914,1.1041629217378883,0.8633222925179473,11.97290391703963,0.002110679909181037
186,white,P-LNN-100K-BOTH,0.9913983345031738,0.11180305480957031,9.277857780456543,1.0179497508134723,0.1158533542790715,9.441700037835174,0.009067296498199618
187,white,P-LNN-100K-BOTH,1.1731921434402466,0.500930666923523,7.875063896179199,1.1560343320778597,0.4593707351868662,7.835051268545209,0.0019156963168198897
188,white,P-LNN-100K-BOTH,1.216631531715393,0.14800843596458435,11.537208557128906,1.1411543852758796,0.1561266482395287,11.674876052018568,0.045353389029504663
189,white,P-LNN-100K-BOTH,1.0968708992004395,0.6499161720275879,12.278264999389648,1.115834903374448,0.6228240089904172,12.342829265574043,0.004311708181393591
190,white,P-LNN-100K-BOTH,1.2098791599273682,0.31533434987068176,7.050380706787109,1.0711242822513467,0.2288986752896654,7.094550307197103,0.029982761465048975
191,white,P-LNN-100K-BOTH,1.0605745315551758,0.3130384683609009,11.648653984069824,1.1446447589525075,0.3362389258030236,11.319136129468564,0.02992467961040237
192,white,P-LNN-100K-BOTH,1.109259009361267,0.5894607305526733,12.311290740966797,1.0869932911310805,0.536668074131358,12.106246854546702,0.004845161864106927
193,white,P-LNN-100K-BOTH,1.1035678386688232,0.7144489884376526,8.18952751159668,1.088773310493671,0.7182424025159092,9.766114831633661,0.01229927482257747
194,white,P-LNN-100K-BOTH,1.1433850526809692,0.42992690205574036,10.407334327697754,1.122060462166796,0.4248546099799708,9.97009750914292,0.006855090170115521
195,white,P-LNN-100K-BOTH,1.1392581462860107,0.368047833442688,8.78700065612793,1.1216406172897426,0.29227281987014486,8.755754207253647,0.0018605185163728848
196,white,P-LNN-100K-BOTH,1.0041258335113525,0.3950694799423218,11.943273544311523,1.0433859859772654,0.33199533284382704,12.759977030998112,0.006883542461668016
197,white,P-LNN-100K-BOTH,1.1552928686141968,0.5480473637580872,10.05034065246582,1.1466285777946452,0.44956035943176065,10.371399673501081,0.007717824696812358
198,white,P-LNN-100K-BOTH,1.0500309467315674,0.5824130773544312,10.862076759338379,1.0365415867712933,0.6810113023517645,10.26565696481798,0.0022832505917516877
199,white,P-LNN-100K-BOTH,1.1050924062728882,0.7754735350608826,8.266118049621582,1.158478915499488,0.8057525752026748,9.876651502112974,0.013529615036852453
200,white,P-LNN-100K-BOTH,1.0855019092559814,0.8490837812423706,9.495498657226562,1.0571282461267872,0.8857134052578378,9.315325044231477,0.01493436834660491
201,white,P-LNN-100K-BOTH,1.133347511291504,0.764580488204956,6.343867778778076,1.0990726917030493,0.8331224016776011,6.098163505497189,0.0023507027368708956
202,white,P-LNN-100K-BOTH,1.0774643421173096,0.886149525642395,7.015046119689941,1.1378418664386625,0.8673277373281353,7.276518182608718,0.006097647314416025
203,white,P-LNN-100K-BOTH,1.0825984477996826,0.6148892641067505,8.19472885131836,1.0892295835325587,0.4784082262228855,8.323253556329373,0.003998284274507292
204,white,P-LNN-100K-BOTH,1.0955523252487183,0.5470473170280457,8.32461166381836,1.0975745014225815,0.41119257638431106,8.92285431492001,0.01466142871762632
205,white,P-LNN-100K-BOTH,1.0369385480880737,0.42773959040641785,10.403654098510742,1.0174130266024006,0.4828287651798657,10.378047526394564,0.022597680823079325
206,white,P-LNN-100K-BOTH,1.099408745765686,0.3957378566265106,10.381144523620605,1.1542421714463773,0.41094325669978293,10.177471620810458,0.02417451566313259
207,white,P-LNN-100K-BOTH,1.1269227266311646,0.6207914352416992,11.8912992477417,1.0886315362529086,0.5468117972752428,12.02496437715697,0.010041523724095572
208,white,P-LNN-100K-BOTH,1.1225212812423706,0.7321985960006714,7.51625919342041,1.109990355927367,0.5734521045548805,7.06301798234373,0.021793882250052715
209,white,P-LNN-100K-BOTH,1.0460669994354248,0.28217563033103943,9.459924697875977,1.0401828081814257,0.16000225995116157,9.501403595228398,0.002947133624807534
210,white,P-LNN-100K-BOTH,1.144214153289795,0.8727912902832031,9.004342079162598,1.1318000302309243,0.8972760475593521,10.005575462830901,0.015945015228851382
211,white,P-LNN-100K-BOTH,1.0855939388275146,0.6800340414047241,11.717076301574707,1.0122152744851056,0.7018878464199865,10.977294111252576,0.0015622515975818017
212,white,P-LNN-100K-BOTH,1.0553961992263794,0.4167530834674835,7.624120712280273,1.0355850175994978,0.29586755008789145,7.617032203325882,0.003052133593815095
213,white,P-LNN-100K-BOTH,1.124987244606018,0.7499417066574097,9.922154426574707,1.1369669663826183,0.6685521308467385,9.59494704103991,0.0077485579525842126
214,white,P-LNN-100K-BOTH,1.102946162223816,0.8500669002532959,6.388765335083008,1.139618237225247,0.8817458285789944,7.093001952566078,0.0037929460620696577
215,white,P-LNN-100K-BOTH,1.1084680557250977,0.5620619654655457,9.152947425842285,1.101617047749885,0.48360872637123153,10.199497640199368,0.01885067674696517
216,white,P-LNN-100K-BOTH,0.9971866607666016,0.2572929561138153,10.804168701171875,1.0448018249781563,0.2643626896776493,10.386089855916127,0.028848411797077592
217,white,P-LNN-100K-BOTH,1.0897184610366821,0.7165052890777588,10.839459419250488,1.1918849648574241,0.5477524016321057,12.528901149159704,0.009954557777885597
218,white,P-LNN-100K-BOTH,1.0068501234054565,0.43836334347724915,10.420358657836914,1.0165217029359126,0.4075806618668698,10.556087935720855,0.017812092955315027
219,white,P-LNN-100K-BOTH,1.0882586240768433,0.7248141765594482,7.328569412231445,1.0485816039263345,0.6393878106408429,6.867648935377088,0.0016688154788420421
220,white,P-LNN-100K-BOTH,1.1755739450454712,0.24314887821674347,9.622858047485352,1.1572585700280342,0.20890124795803144,9.578227311139749,0.0029571347881762362
221,white,P-LNN-100K-BOTH,1.1292895078659058,0.5270699858665466,10.793113708496094,1.1544934062175947,0.720462918869465,10.856174592426541,0.010567764160758407
222,white,P-LNN-100K-BOTH,1.1718143224716187,0.1556156575679779,11.260798454284668,1.1174340812580899,0.25862959452433487,10.86630299325149,0.022809844673129024
223,white,P-LNN-100K-BOTH,1.0316828489303589,0.6109218597412109,11.81806468963623,1.1042701587278907,0.6756941295563486,12.6584114801108,0.01893622239285489
224,white,P-LNN-100K-BOTH,1.0477975606918335,0.1730414181947708,8.72443962097168,1.0690933030374263,0.14176792504871305,9.158534625435799,0.007677811605526109
225,white,P-LNN-100K-BOTH,1.202293038368225,0.6965113878250122,11.642187118530273,1.0317608801528972,0.7744619537346135,9.575523047440022,0.021586077406965224
226,white,P-LNN-100K-BOTH,1.1015560626983643,0.311511754989624,11.62253189086914,1.1285176645716928,0.20530190860589503,11.175088657526032,0.010683404555385733
227,white,P-LNN-100K-BOTH,1.0992317199707031,0.6480362415313721,7.539779186248779,1.0797231665128761,0.6629600319226501,7.487021234293323,0.00036208046458515846
228,white,P-LNN-100K-BOTH,1.211005687713623,0.48888298869132996,9.684282302856445,1.1542329783197218,0.4731676891052774,9.723663459104817,0.016713413777771278
229,white,P-LNN-100K-BOTH,1.0434787273406982,0.4118916988372803,9.87363338470459,1.031771367950132,0.3195705608706655,9.79870943503212,0.0016447227533527423
230,white,P-LNN-100K-BOTH,1.058898687362671,0.4825500249862671,11.841669082641602,1.081144603587875,0.564921364867827,12.74026590644028,0.01607247507276428
231,white,P-LNN-100K-BOTH,1.1566537618637085,0.6153900623321533,8.048700332641602,1.1242720772492119,0.8481553490446124,8.536361493095685,0.014413330741765748
232,white,P-LNN-100K-BOTH,1.0835871696472168,0.49880582094192505,6.292924404144287,1.0873924871619796,0.5055326100942906,6.631403614031732,0.004004560877913839
233,white,P-LNN-100K-BOTH,1.0394632816314697,0.9111535549163818,8.4713773727417,1.0057274106874854,0.8197200567225105,7.395166335189021,0.014249185330702338
234,white,P-LNN-100K-BOTH,1.1489516496658325,0.7377705574035645,11.429978370666504,1.1075054779005926,0.7815867373542389,11.1340209121858,0.005049186792865496
235,white,P-LNN-100K-BOTH,1.01256263256073,0.23895269632339478,7.142515182495117,1.0177661552278257,0.3792103947197638,7.2553211371759385,0.006750096069902465
236,white,P-LNN-100K-BOTH,1.054303526878357,0.6481038331985474,8.385152816772461,1.0034046928682208,0.7304732938109308,7.891517310204264,0.0003030880921309893
237,white,P-LNN-100K-BOTH,1.0737695693969727,0.6267687082290649,12.756434440612793,1.0435868992561523,0.684761034727825,12.98434257105443,0.01813289134115554
238,white,P-LNN-100K-BOTH,1.0322078466415405,0.44988003373146057,8.826138496398926,1.0363702909381747,0.4770700047305696,9.508435066897812,0.0055155752587509755
239,white,P-LNN-100K-BOTH,1.139033555984497,0.7242285013198853,8.199755668640137,1.1456527577895903,0.7373526340098523,7.711243767703693,0.014394611714688806
240,white,P-LNN-100K-BOTH,1.134984016418457,0.8090767860412598,8.9487943649292,1.1393360725788557,0.6936688281439776,8.371649605729498,0.021669540560304096
241,white,P-LNN-100K-BOTH,1.1564518213272095,0.23700499534606934,6.916738033294678,1.157520031393628,0.1643134616511454,6.351541254981234,0.01034025673905338
242,white,P-LNN-100K-BOTH,1.1628562211990356,0.6462966799736023,11.419042587280273,1.1583303823944242,0.7806936776086296,11.921558933007947,0.004554833457347517
243,white,P-LNN-100K-BOTH,1.1900436878204346,0.6731189489364624,6.971855163574219,1.1896824114840747,0.44073829029108,7.5122531095776495,0.013297361357022577
244,white,P-LNN-100K-BOTH,1.1501622200012207,0.6032201647758484,8.36842155456543,1.0896119920497627,0.8115188521221878,7.031685674447756,0.01656749735872745
245,white,P-LNN-100K-BOTH,1.1152982711791992,0.8744136095046997,9.1363525390625,1.1730970571665897,0.8150252664345464,10.773471736640268,0.0015719104647905872
246,white,P-LNN-100K-BOTH,1.1482949256896973,0.4919759929180145,9.601433753967285,1.1281007920320736,0.4352938226017792,10.034632082155287,0.010229456927341528
247,white,P-LNN-100K-BOTH,1.139688491821289,0.30900612473487854,7.551621913909912,1.1289466893604876,0.25575652346900657,7.366647190036781,0.0030439427123321373
248,white,P-LNN-100K-BOTH,1.0209777355194092,0.2667633295059204,8.280861854553223,1.0336695759098233,0.31036878540711343,8.968770348043279,0.0013739140712806224
249,white,P-LNN-100K-BOTH,1.0482850074768066,0.5912787914276123,11.381914138793945,1.1742710432081382,0.7371554743782801,12.027973283054685,0.017850956179726388
0,ar1,LM,1.1442191580939394,0.6819224094603554,10.180002789088633,1.128851423043653,0.714014498295891,10.204797062928048,0.00020599547938053388
1,ar1,LM,1.1642277260967397,0.3938371656528273,8.247686210665178,1.1322549743783692,0.5996260616250004,7.660082286843439,0.001238281312222632
2,ar1,LM,1.0061124339753211,0.4053858424407057,10.523169132024613,1.005956504470578,0.38965405777654294,10.491333143967982,0.0001359909215877323
3,ar1,LM,1.030678815465493,0.9250135882330256,7.948191198903512,1.035424570186768,0.8580990744850399,7.869541005587602,0.0002786415414114178
4,ar1,LM,1.1189890064134895,0.29685311846546,7.636451597805185,1.11424236040824,0.3352118961358528,7.597861114024686,0.0003706750467585162
5,ar1,LM,1.1125532077094036,0.10057450680975372,8.587843446236468,1.1097936290091788,0.13427933342991516,8.63950385278877,0.0008825550919071846
6,ar1,LM,1.103016044497083,0.28119624763064666,10.060626752758276,1.1049642314040138,0.42615274237153067,10.163177193925431,0.0002917778174056842
7,ar1,LM,1.072773441733391,0.2384941290184652,9.436825442925981,1.0745503613353202,0.17139095177696567,9.491535100272714,0.0004932288199941812
8,ar1,LM,0.9921964749210839,0.6022556287553807,8.293066976021104,1.0121103779487088,0.5337255283776223,8.905259339518722,0.0012076057032886596
9,ar1,LM,1.0680925529764997,0.8213625264105854,8.003293553284173,1.0737036992385183,0.7927789433976578,8.182692000651762,0.0003327409265341771
10,ar1,LM,1.0689277544510092,0.9158836820180906,10.608098426597286,1.0712180327631753,0.8841860829801267,10.734516716321812,0.00017947573933450067
11,ar1,LM,1.0452217434522229,0.30163802626437597,6.446513695698422,1.0481189331883256,0.44669279221108305,6.553636287146105,0.0016520249407436416
12,ar1,LM,1.008777695961525,0.32181972991089025,10.01063652115618,1.0087994077360976,0.3423298384485678,10.012065134378307,0.00041297410944963233
13,ar1,LM,1.1700532023890826,0.1826900802550507,12.146661957093484,1.1810274079936542,0.2609704590670193,12.558265626232473,0.0026029351857328933
14,ar1,LM,1.1139947859529347,0.18834966003176998,7.4093168389390405,1.1049268724884043,0.2255983925291541,7.020142497116433,0.0008827215515855087
15,ar1,LM,1.0213432752753975,0.23457159672466799,10.402295007476939,1.0226266221525386,0.30676416102761417,10.706479249860067,0.0013520399803557122
16,ar1,LM,1.027985364551336,0.14517515237321138,12.703209787305932,1.0281356864427749,0.13316949007160173,12.733824236561182,0.00023865050660707736
17,ar1,LM,1.0974318681088568,0.33420599464896017,8.774737820661183,1.089013489255918,0.35268863202698353,8.61561109823533,0.0009393502706140338
18,ar1,LM,1.085453265825574,0.4289695158049086,11.247192840856817,1.0998986584901924,0.33342368304708303,11.76948471062001,0.0016319683141305748
19,ar1,LM,1.1565547429614758,0.476978942802983,12.03929967379491,1.156446988221613,0.4830122586758233,12.024216208866909,0.0006436386357840459
20,ar1,LM,1.007371834035907,0.1326175109228798,12.616155665712345,1.0082033384042817,0.23456078424303622,12.70246106246698,0.0012141970835023318
21,ar1,LM,1.0364061742814819,0.5821720161282238,6.016073944302699,1.0541713378018154,0.6237877965981673,6.522294270349552,0.0008257810769095637
22,ar1,LM,1.1440444369685152,0.28072768490454436,11.907902956350657,1.169260660697185,0.5956807189021215,12.657247862836677,0.001959930746576588
23,ar1,LM,1.1825806645894232,0.3555509317672851,11.933237718994027,1.1832029576231722,0.23148980555697315,12.081541242720876,0.0008817818377998749
24,ar1,LM,1.0939538385574927,0.5926087460858541,11.177036466130755,1.1118835672543534,0.46628290105760706,11.806577164110998,0.0008803463055526678
25,ar1,LM,1.0643386380722404,0.23388220900486698,11.784058455061157,1.0531944350130946,0.33893896434265747,11.276634877535827,0.0005587986748374224
26,ar1,LM,1.1436886322344701,0.7435022369009278,8.737598897949045,1.1466539123335502,0.6105677487239369,8.749602132354314,0.001621223937619703
27,ar1,LM,1.0070884317037119,0.6309714342932992,11.736731068917278,1.0068604709418278,0.6256548390954367,11.74546366745945,0.00012388503207543092
28,ar1,LM,1.124124977943232,0.3694364883959314,9.234586397078013,1.1295335686272494,0.3358547464239816,9.03245795676042,0.0013037087964406656
29,ar1,LM,1.0336037284097712,0.30317477787802144,7.388753494998094,1.0359860120250448,0.17778019238793244,7.568732848587835,0.0013333229584492658
30,ar1,LM,1.0919340265311979,0.45838268263463106,9.213120077457981,1.0908961296891062,0.35986579856483825,9.224488145638492,0.00023573347642780122
31,ar1,LM,1.114436939851716,0.24184515933144268,6.7156588196752,1.1346598488653385,0.16255730659592044,7.12329656602017,0.0003923012056778749
32,ar1,LM,1.1513499268056793,0.5237114019200043,6.116387335482158,1.1734981644796711,0.7763820350030133,6.146718495787869,0.001359025465392901
33,ar1,LM,1.1626744460186,0.7738442827467006,9.594481391680398,1.1521930093911061,0.7982272237300418,9.304974708960131,7.498126688172669e-05
34,ar1,LM,1.175216084289432,0.798619986299707,12.577380290944808,1.1477115163444822,0.8189700616817988,11.9911229348256,0.0012954906088828142
35,ar1,LM,1.119890308295434,0.9215437433393506,8.37457274449605,1.1453969417388548,0.8438324808936291,8.728395551242102,0.00025163929681336345
36,ar1,LM,1.0614473505770021,0.6499958003944784,7.047619174799374,1.0883237202196399,0.6305872436285724,7.768236692656454,0.000577837451528286
37,ar1,LM,1.0583153182249077,0.17560862113508927,9.805969459720412,1.0559042178276963,0.17378754169093558,9.709498245660583,0.0006999911763933694
38,ar1,LM,1.1250226758012722,0.8513398960966325,7.310493128300764,1.1689894800189762,0.7986312143060659,7.862841439360052,0.0003245874125048389
39,ar1,LM,1.127005935069718,0.6937687186893183,11.36567310585619,1.1200284788605568,0.6282330742392348,11.22312427392848,0.0003789682479317817
40,ar1,LM,4.710036619621648,-1.1987056587810485,76.74578125545212,1.1275564806630658,0.7854537325001407,12.705051051292624,0.0006763451690327064
41,ar1,LM,1.052839701282683,0.5996289643099862,8.455990455728287,1.04791540365413,0.5703292717891628,8.541877233984135,0.0012275515774336798
42,ar1,LM,1.186874290119285,0.5467354642211786,10.003528111964354,1.1948385567242965,0.5097245518591212,10.106073189552578,0.0001738560957121031
43,ar1,LM,1.1335818845308325,0.7125886716766515,12.038357992029495,1.1637259011231684,0.6487894302921816,12.694115596584432,0.00047211829875663726
44,ar1,LM,1.0939610007945781,0.3411000775435937,8.874555845907853,1.096582675004331,0.2985802952743163,8.996031547039053,0.00043192585604054547
45,ar1,LM,1.017789793366307,0.4049312475209131,9.389880883341593,1.0171501281277588,0.37594253609585626,9.302808657778439,0.0008292187086946936
46,ar1,LM,1.1986416345450819,0.7025417291455838,9.50971779408742,1.197841391454565,0.6569593128697492,9.49769358314665,6.317465288832096e-05
47,ar1,LM,1.0548798821748118,0.8852616808849719,13.520614034961103,1.0436408492286169,0.7847191545972073,12.870622983324356,0.0004453665325883749
48,ar1,LM,1.1068387832982118,0.2999638925083977,12.418398207729725,1.103094280653718,0.31257880107661135,12.196283713204044,0.0003426560411501027
49,ar1,LM,1.1878219958628347,0.7635855072059763,8.028174128052244,1.1556467400666408,0.883318413331937,7.303276919818729,0.0004889094884397204
50,ar1,LM,1.0138267075609377,0.5810354479060267,6.732140141646096,1.0122222228672642,0.5728449701523685,6.660728021151522,8.365145904724942e-05
51,ar1,LM,1.0945140411145793,0.6316786212992301,7.731679454186305,1.096411407116765,0.7011164265983164,7.836476249213081,0.0005255942316461702
52,ar1,LM,1.1765004755175972,0.4063908789540473,12.176672481464362,1.1777227212907375,0.3419800995472648,12.199044444155158,0.0010784352027545345
53,ar1,LM,1.2191318476723207,0.4303779130789416,8.631850340898195,1.1871797097619157,0.40417291774625397,7.819391333876387,0.0014742126753611033
54,ar1,LM,1.130680570157426,0.7632507346295614,9.929845085909255,1.1347596737910588,0.7760813172858659,10.177629570934778,0.0012183355211652829
55,ar1,LM,1.1861244049988746,0.551262165411653,6.427577056316528,1.1607563574354816,0.5828345585769167,6.129769590933937,0.0001896594190101933
56,ar1,LM,1.0841021209113562,0.7252132032728827,12.864655247323808,1.0794998710065968,0.7095097260691959,12.609797927599693,0.00046128620239921077
57,ar1,LM,1.083075157568509,0.6422127781361842,9.275756568525349,1.0841055066516863,0.6643483435927543,9.165054655079675,0.0001240816455360765
58,ar1,LM,1.143865505827151,0.7937141300950735,8.248403107273223,1.1961254709898965,0.8216024258551539,8.906690353679998,0.0004614545988486451
59,ar1,LM,1.0729095753200553,0.852527384031292,6.0806832518058505,1.088159706164037,0.7816841369552686,6.215720362140997,0.0005592788170102533
60,ar1,LM,1.0587495977226202,0.7810334660737595,8.176668525320599,1.0601640994435053,0.748379672130384,8.185716069232141,0.00011168211814677775
61,ar1,LM,1.1083612681005546,0.507850636157978,11.148642308308142,1.107441446517814,0.5093908384078012,11.122421038097334,8.008593002584196e-05
62,ar1,LM,1.0874395510414103,0.3397708687652536,6.316464156188834,1.1005691528231032,0.34367472357292816,6.65125082149323,0.001534764889212501
63,ar1,LM,1.1191075973592202,0.4694143769599548,11.496003520294627,1.1571552898734876,0.6810075370094065,12.640408308887377,0.0010356739450446332
64,ar1,LM,1.1878806341367556,0.7809057622668586,13.34918564187394,1.1680491714149512,0.752649126590721,12.997740197284273,0.000687920535312865
65,ar1,LM,1.0798031764463458,0.9020579648183603,11.510436153847655,1.024690123193834,0.8049842952821141,10.272142856470476,0.0007617292693002248
66,ar1,LM,1.0555503816939098,0.3032314512822394,8.216615224056008,1.0579414163309762,0.5174333319398894,8.421802430278065,0.001512747563616527
67,ar1,LM,1.7492582425357384,0.6770429895041135,12.385237997041079,1.125420343439837,0.5215198409234444,6.0275974320697685,0.00021641403068739883
68,ar1,LM,1.0344076875239285,0.291312368822052,8.981041637480878,1.036163013818747,0.2659778683729518,9.094306096956078,0.00046405173523249147
69,ar1,LM,1.110288350779237,0.5617243066227557,12.480812452057823,1.1116639577736407,0.5514421618182993,12.601152366366573,0.00012953062472475548
70,ar1,LM,1.130291227002865,0.7326042394617461,10.249454912177164,1.1331180693182517,0.6820833965039331,10.245518111825604,0.00014083318443794266
71,ar1,LM,1.060231410148117,0.7404575404150371,7.541826688563224,1.0656989557996726,0.8622409936131608,7.695169522322125,0.0004062982566051171
72,ar1,LM,1.1642629562085616,0.8219182133505158,13.225023960009997,1.0231646217329546,0.7720531220749621,10.098528076952721,0.0020242796092121177
73,ar1,LM,1.0532389433536613,0.2581002642759163,10.89499407651008,1.0502540209290858,0.32919910568016,10.755375203012221,0.0007918598157387413
74,ar1,LM,1.0704097989492527,0.5340380701267001,7.645170838775389,1.0718455677822525,0.5402097487295986,7.798161429699407,0.00015014541848386073
75,ar1,LM,1.092485633656318,0.4901350550710216,7.44886002582363,1.0861851079406153,0.5023572964953645,7.485529299510722,0.0003251151777456019
76,ar1,LM,1.1576073805795717,0.19400712558015307,11.954012814146052,1.1588383281223111,0.1626483007442685,12.014497544892887,0.00023572409243446477
77,ar1,LM,1.053941357795301,0.6252529910152708,6.4447016596689055,1.0457467926428994,0.6365967553812633,6.351608507572382,0.0005343447446980383
78,ar1,LM,1.0162466495619547,0.16436467569497296,12.646570805532619,1.0164367079874033,0.11529791127272251,12.672948390682226,0.0005392115864222951
79,ar1,LM,1.0807355331992377,0.2294170354387151,11.82968437022533,1.0817210045932504,0.1897646145922403,11.854642000678748,0.0001441905817743991
80,ar1,LM,1.0913493237081324,0.15676719972030081,7.859178633449277,1.08975420971127,0.15619104354393532,7.848752327119916,0.000666120086954371
